N;K;peaks;maxValue;minValue
7;6;12;0.790165;0.232388
7;6;19;0.812836;0.210652
7;6;17;0.762294;0.17076
7;6;14;0.728643;0.225582
7;6;11;0.851776;0.177685
7;6;19;0.776702;0.220404
7;6;15;0.764469;0.307223
7;6;20;0.801241;0.180722
7;6;15;0.769532;0.287331
7;6;17;0.890387;0.287139
7;6;14;0.736955;0.192046
7;6;17;0.779421;0.238111
7;6;17;0.773684;0.236651
7;6;13;0.827158;0.20083
7;6;12;0.734941;0.213925
7;6;13;0.735417;0.192642
7;6;18;0.790066;0.221193
7;6;21;0.804493;0.229113
7;6;17;0.900434;0.265878
7;6;18;0.819027;0.212667
7;6;18;0.7957;0.223958
7;6;15;0.76712;0.204588
7;6;13;0.769229;0.23071
7;6;12;0.792001;0.251125
7;6;16;0.796146;0.250592
7;6;16;0.723811;0.1709
7;6;16;0.736186;0.281218
7;6;16;0.816943;0.18006
7;6;18;0.693178;0.197212
7;6;13;0.771257;0.22345
7;6;20;0.704854;0.231395
7;6;11;0.734582;0.197704
7;6;14;0.737372;0.201563
7;6;17;0.738483;0.200333
7;6;10;0.789164;0.183224
7;6;18;0.726843;0.204993
7;6;15;0.763188;0.286984
7;6;10;0.771835;0.194553
7;6;18;0.813371;0.246586
7;6;18;0.803324;0.273732
7;6;13;0.796708;0.14289
7;6;14;0.781748;0.215872
7;6;14;0.759488;0.287333
7;6;20;0.830986;0.261039
7;6;13;0.783994;0.127302
7;6;15;0.760734;0.137269
7;6;15;0.72363;0.169019
7;6;14;0.784784;0.161679
7;6;22;0.80168;0.254858
7;6;14;0.742717;0.217712
7;6;12;0.799148;0.247802
7;6;18;0.74968;0.243927
7;6;15;0.76931;0.229432
7;6;16;0.884251;0.18163
7;6;23;0.821278;0.206304
7;6;17;0.769505;0.248668
7;6;15;0.750599;0.238266
7;6;16;0.76787;0.268428
7;6;16;0.782944;0.248026
7;6;17;0.758231;0.20657
7;6;15;0.740837;0.237199
7;6;10;0.743053;0.234115
7;6;14;0.723993;0.2391
7;6;15;0.736199;0.219816
7;6;16;0.782634;0.20723
7;6;15;0.784519;0.194362
7;6;18;0.812174;0.178653
7;6;18;0.77012;0.24128
7;6;14;0.774552;0.247214
7;6;18;0.779366;0.183694
7;6;21;0.807144;0.205557
7;6;18;0.747953;0.209968
7;6;14;0.825295;0.212381
7;6;18;0.833008;0.180093
7;6;17;0.781533;0.251451
7;6;14;0.792492;0.20107
7;6;14;0.795338;0.266328
7;6;15;0.767412;0.226893
7;6;20;0.794582;0.269576
7;6;16;0.722028;0.215968
7;6;18;0.726913;0.251505
7;6;16;0.798482;0.241156
7;6;16;0.746142;0.213966
7;6;21;0.827308;0.236399
7;6;16;0.748739;0.0867276
7;6;20;0.759893;0.192973
7;6;18;0.7312;0.250765
7;6;13;0.767778;0.210029
7;6;18;0.751159;0.269256
7;6;17;0.787791;0.295508
7;6;15;0.820365;0.228271
7;6;17;0.774461;0.254318
7;6;20;0.742115;0.252617
7;6;21;0.834203;0.153842
7;6;19;0.756645;0.230147
7;6;16;0.734989;0.268902
7;6;21;0.792579;0.264607
7;6;15;0.782616;0.219036
7;6;17;0.691553;0.235342
7;6;14;0.801391;0.197244
7;6;15;0.774527;0.241921
7;6;14;0.737495;0.204702
7;6;15;0.813121;0.241758
7;6;15;0.739261;0.261554
7;6;16;0.807461;0.252314
7;6;17;0.70613;0.128423
7;6;18;0.796072;0.243979
7;6;14;0.812804;0.222469
7;6;15;0.770693;0.199721
7;6;17;0.726241;0.267455
7;6;12;0.776559;0.262866
7;6;12;0.781534;0.178889
7;6;13;0.78339;0.254331
7;6;13;0.78435;0.196117
7;6;12;0.775597;0.182283
7;6;16;0.71144;0.191394
7;6;17;0.811981;0.210615
7;6;14;0.762987;0.213213
7;6;16;0.789785;0.271689
7;6;20;0.777464;0.192387
7;6;19;0.816573;0.282183
7;6;15;0.780161;0.262304
7;6;16;0.693452;0.202916
7;6;17;0.793003;0.226478
7;6;15;0.813;0.137365
7;6;14;0.808419;0.232147
7;6;15;0.788405;0.198023
7;6;14;0.767502;0.301848
7;6;16;0.79017;0.221521
7;6;18;0.822417;0.283043
7;6;19;0.702318;0.173075
7;6;18;0.772018;0.246005
7;6;15;0.795572;0.209419
7;6;16;0.866005;0.265183
7;6;17;0.761548;0.267908
7;6;15;0.770021;0.121411
7;6;15;0.752327;0.234775
7;6;17;0.770271;0.268311
7;6;19;0.721801;0.248964
7;6;16;0.777149;0.254956
7;6;11;0.766785;0.215228
7;6;19;0.75104;0.244007
7;6;13;0.756129;0.207843
7;6;15;0.717792;0.242047
7;6;19;0.756517;0.267494
7;6;23;0.760203;0.265127
7;6;12;0.793717;0.199654
7;6;19;0.754448;0.262456
7;6;19;0.784678;0.27027
7;6;14;0.769165;0.295107
7;6;19;0.809234;0.28917
7;6;15;0.733175;0.242716
7;6;20;0.75536;0.26319
7;6;17;0.793192;0.195115
7;6;13;0.722722;0.189875
7;6;17;0.71279;0.262986
7;6;17;0.769747;0.222394
7;6;15;0.781881;0.241423
7;6;19;0.753438;0.186299
7;6;13;0.766688;0.270976
7;6;15;0.788104;0.272246
7;6;17;0.833795;0.241279
7;6;16;0.780993;0.235696
7;6;14;0.79776;0.2194
7;6;16;0.74637;0.181349
7;6;15;0.795585;0.204017
7;6;18;0.746276;0.205315
7;6;18;0.780877;0.305378
7;6;15;0.797856;0.222087
7;6;14;0.770463;0.203872
7;6;15;0.697413;0.273902
7;6;11;0.764064;0.25151
7;6;16;0.701391;0.169802
7;6;17;0.826511;0.257641
7;6;15;0.793252;0.205769
7;6;14;0.85206;0.243026
7;6;17;0.763943;0.237952
7;6;18;0.764944;0.228847
7;6;12;0.737931;0.220327
7;6;15;0.735937;0.208586
7;6;17;0.747571;0.272429
7;6;15;0.748863;0.180466
7;6;15;0.765195;0.204786
7;6;17;0.795966;0.266176
7;6;17;0.77224;0.235848
7;6;14;0.809708;0.252734
7;6;13;0.78346;0.279265
7;6;17;0.866035;0.24048
7;6;14;0.784657;0.269772
7;6;16;0.814058;0.243115
7;6;14;0.737994;0.186678
7;6;16;0.76304;0.24874
7;6;19;0.826648;0.224398
7;6;12;0.776298;0.239135
7;6;19;0.822619;0.194587
7;6;13;0.766423;0.238095
7;6;17;0.807044;0.206298
7;6;19;0.732808;0.3087
7;6;14;0.801814;0.171244
7;6;17;0.736209;0.220292
7;6;15;0.718781;0.293064
7;6;17;0.831852;0.173945
7;6;14;0.732874;0.227128
7;6;16;0.806474;0.255945
7;6;16;0.826777;0.222882
7;6;21;0.736995;0.248971
7;6;14;0.816339;0.245776
7;6;12;0.723904;0.214286
7;6;16;0.746936;0.246983
7;6;18;0.739516;0.186723
7;6;15;0.710737;0.235085
7;6;20;0.806153;0.260076
7;6;12;0.728753;0.217158
7;6;22;0.778797;0.209843
7;6;13;0.78586;0.182683
7;6;20;0.736285;0.225434
7;6;17;0.776456;0.201752
7;6;14;0.772548;0.238053
7;6;14;0.768033;0.263006
7;6;11;0.830747;0.22839
7;6;18;0.799707;0.243903
7;6;18;0.72584;0.235425
7;6;14;0.842049;0.236921
7;6;17;0.808343;0.207398
7;6;13;0.767709;0.235929
7;6;13;0.802638;0.247976
7;6;16;0.824198;0.236311
7;6;13;0.728107;0.28253
7;6;19;0.758085;0.203357
7;6;15;0.760254;0.262736
7;6;10;0.811444;0.208522
7;6;18;0.789431;0.230353
7;6;15;0.707288;0.187778
7;6;17;0.745216;0.149505
7;6;17;0.757526;0.216096
7;6;14;0.782915;0.202789
7;6;19;0.841714;0.257236
7;6;14;0.725978;0.210334
7;6;18;0.766695;0.224584
7;6;14;0.782819;0.194979
7;6;20;0.737716;0.236965
7;6;15;0.728357;0.220422
7;6;13;0.806975;0.230164
7;6;15;0.754534;0.239492
7;6;16;0.748147;0.313941
7;6;22;0.788622;0.133852
7;6;15;0.754002;0.231646
7;6;11;0.739416;0.217609
7;6;18;0.787725;0.289443
7;6;15;0.828121;0.201859
7;6;17;0.729784;0.188477
7;6;19;0.768327;0.237656
7;6;17;0.750681;0.198256
7;6;14;0.713186;0.245029
7;6;17;0.786278;0.193314
7;6;15;0.721224;0.138733
7;6;17;0.833778;0.138446
7;6;21;0.790465;0.273923
7;6;20;0.748099;0.256357
7;6;16;0.753036;0.245804
7;6;19;0.786143;0.209122
7;6;16;0.707497;0.229465
7;6;13;0.699723;0.231652
7;6;18;0.750344;0.242175
7;6;16;0.786651;0.266096
7;6;16;0.774143;0.266031
7;6;13;0.812089;0.202697
7;6;18;0.706155;0.231295
7;6;12;0.788843;0.214846
7;6;16;0.725266;0.208315
7;6;16;0.733686;0.244417
7;6;15;0.846239;0.276422
7;6;12;0.780226;0.248649
7;6;13;0.83534;0.242166
7;6;17;0.861753;0.237023
7;6;17;0.768547;0.152645
7;6;16;0.787285;0.214698
7;6;15;0.844106;0.218297
7;6;17;0.765626;0.240326
7;6;15;0.759675;0.215553
7;6;18;0.839238;0.262365
7;6;16;0.779586;0.276344
7;6;15;0.822741;0.305676
7;6;15;0.768118;0.186121
7;6;17;0.801836;0.262369
7;6;18;0.764758;0.237221
7;6;14;0.829802;0.171676
7;6;15;0.805185;0.205066
7;6;20;0.787289;0.194892
7;6;19;0.78984;0.187648
7;6;16;0.847478;0.276142
7;6;15;0.78701;0.224924
7;6;15;0.730752;0.251535
7;6;17;0.744043;0.222289
7;6;17;0.754007;0.17798
7;6;17;0.7981;0.269013
7;6;17;0.751389;0.184148
7;6;15;0.830858;0.18157
7;6;17;0.817489;0.293264
7;6;22;0.767111;0.288738
7;6;18;0.785635;0.257813
7;6;20;0.835771;0.179665
7;6;14;0.742093;0.237605
7;6;18;0.766202;0.249626
7;6;15;0.814322;0.220522
7;6;14;0.802702;0.203971
7;6;11;0.789057;0.220891
7;6;15;0.756346;0.247646
7;6;15;0.739493;0.243096
7;6;15;0.777895;0.239924
7;6;15;0.793048;0.234692
7;6;18;0.773028;0.150789
7;6;14;0.808771;0.244077
7;6;12;0.74447;0.248902
7;6;13;0.740074;0.148865
7;6;17;0.827396;0.208565
7;6;16;0.810985;0.231593
7;6;16;0.768239;0.269094
7;6;15;0.823718;0.248315
7;6;16;0.723146;0.234137
7;6;14;0.862354;0.184592
7;6;15;0.802285;0.185026
7;6;17;0.824905;0.224519
7;6;18;0.758487;0.233648
7;6;11;0.717821;0.252409
7;6;17;0.905091;0.238906
7;6;19;0.822836;0.236492
7;6;15;0.825256;0.257888
7;6;18;0.792442;0.136387
7;6;19;0.796075;0.219367
7;6;16;0.696516;0.251805
7;6;15;0.781634;0.28031
7;6;14;0.795121;0.264421
7;6;17;0.800599;0.237325
7;6;12;0.774664;0.222909
7;6;12;0.760356;0.200019
7;6;16;0.741631;0.203361
7;6;17;0.705029;0.179194
7;6;13;0.844388;0.22276
7;6;18;0.738148;0.241273
7;6;15;0.788156;0.213531
7;6;16;0.852976;0.253588
7;6;16;0.800928;0.241858
7;6;16;0.774158;0.279732
7;6;17;0.804961;0.196538
7;6;14;0.776214;0.202789
7;6;19;0.776791;0.231719
7;6;13;0.785024;0.214392
7;6;18;0.797818;0.242991
7;6;15;0.73151;0.206566
7;6;14;0.78205;0.229731
7;6;15;0.754503;0.214591
7;6;14;0.792945;0.300752
7;6;18;0.75961;0.205469
7;6;17;0.849076;0.239988
7;6;13;0.765691;0.220678
7;6;17;0.837962;0.210623
7;6;15;0.857138;0.185253
7;6;18;0.702857;0.175676
7;6;14;0.881757;0.229655
7;6;16;0.80819;0.193873
7;6;16;0.773818;0.230042
7;6;17;0.845364;0.252215
7;6;18;0.775051;0.263113
7;6;17;0.757705;0.25897
7;6;14;0.719179;0.271168
7;6;13;0.816552;0.267688
7;6;16;0.782119;0.274441
7;6;14;0.712595;0.24855
7;6;15;0.729602;0.260191
7;6;21;0.734429;0.253629
7;6;12;0.764342;0.264528
7;6;20;0.772341;0.270934
7;6;14;0.782486;0.280849
7;6;16;0.790036;0.267603
7;6;17;0.783379;0.244842
7;6;14;0.763102;0.265017
7;6;15;0.83255;0.299373
7;6;16;0.723625;0.256379
7;6;15;0.775577;0.139552
7;6;20;0.752966;0.233808
7;6;15;0.793798;0.263382
7;6;24;0.771151;0.283314
7;6;15;0.766853;0.212526
7;6;16;0.808679;0.236469
7;6;14;0.844636;0.244325
7;6;15;0.790238;0.265133
7;6;15;0.801784;0.186774
7;6;16;0.743345;0.289526
7;6;17;0.803008;0.208788
7;6;17;0.758402;0.214426
7;6;20;0.758998;0.228222
7;6;19;0.749283;0.27426
7;6;12;0.774304;0.158492
7;6;18;0.769866;0.215822
7;6;15;0.811093;0.261845
7;6;11;0.735105;0.236443
7;6;14;0.79142;0.193549
7;6;17;0.756153;0.292155
7;6;16;0.752136;0.217257
7;6;16;0.725957;0.171404
7;6;17;0.792941;0.255825
7;6;20;0.784536;0.231027
7;6;16;0.751267;0.225061
7;6;20;0.797058;0.260127
7;6;17;0.792804;0.217275
7;6;14;0.792491;0.2251
7;6;15;0.808159;0.209842
7;6;19;0.734923;0.271958
7;6;19;0.766292;0.147485
7;6;20;0.747675;0.215566
7;6;19;0.772223;0.30009
7;6;17;0.735931;0.279043
7;6;11;0.799445;0.231719
7;6;19;0.797668;0.190868
7;6;11;0.772628;0.238729
7;6;16;0.758255;0.11128
7;6;16;0.741097;0.241884
7;6;14;0.784822;0.16952
7;6;18;0.835272;0.237048
7;6;16;0.761959;0.242506
7;6;14;0.763714;0.264143
7;6;16;0.739699;0.128956
7;6;14;0.779448;0.288785
7;6;18;0.780243;0.238541
7;6;19;0.735074;0.287731
7;6;14;0.758683;0.293457
7;6;20;0.752188;0.273189
7;6;15;0.813693;0.171982
7;6;18;0.863848;0.280929
7;6;17;0.759348;0.204721
7;6;14;0.76282;0.242257
7;6;17;0.751293;0.247377
7;6;19;0.779535;0.108068
7;6;14;0.828073;0.259152
7;6;22;0.688322;0.265656
7;6;13;0.705077;0.250136
7;6;15;0.725052;0.254877
7;6;17;0.781932;0.186767
7;6;15;0.721666;0.219343
7;6;13;0.737092;0.24936
7;6;17;0.767527;0.218427
7;6;12;0.791121;0.262154
7;6;16;0.80843;0.192513
7;6;15;0.764497;0.166875
7;6;16;0.781928;0.28414
7;6;12;0.749403;0.223733
7;6;17;0.791794;0.225848
7;6;14;0.787817;0.256012
7;6;13;0.788425;0.247811
7;6;15;0.736043;0.222674
7;6;16;0.80906;0.190445
7;6;16;0.755236;0.218925
7;6;17;0.796178;0.213585
7;6;15;0.720795;0.256147
7;6;18;0.722252;0.263932
7;6;15;0.713437;0.169904
7;6;14;0.765769;0.226885
7;6;18;0.753722;0.238619
7;6;18;0.755277;0.172631
7;6;17;0.776715;0.219991
7;6;19;0.755132;0.223107
7;6;21;0.782845;0.259148
7;6;17;0.794415;0.275484
7;6;14;0.816632;0.168235
7;6;15;0.751512;0.217388
7;6;13;0.764002;0.16168
7;6;14;0.797357;0.228
7;6;16;0.76026;0.24073
7;6;20;0.74433;0.21335
7;6;21;0.825371;0.2663
7;6;15;0.769768;0.250684
7;6;16;0.771938;0.246169
7;6;13;0.844202;0.216052
7;6;15;0.769552;0.203676
7;6;14;0.807786;0.263174
7;6;21;0.841034;0.228871
7;6;17;0.747426;0.266922
7;6;16;0.883674;0.294189
7;6;21;0.709002;0.254961
7;6;20;0.752529;0.204981
7;6;16;0.765963;0.134024
7;6;13;0.805164;0.239276
7;6;18;0.836073;0.268233
7;6;15;0.833118;0.216169
7;6;16;0.742003;0.235968
7;6;17;0.799148;0.271203
7;6;15;0.801421;0.242171
7;6;13;0.742641;0.272386
7;6;17;0.778016;0.281292
7;6;12;0.739809;0.212884
7;6;13;0.865486;0.243349
7;6;13;0.81831;0.211512
7;6;13;0.829016;0.259347
7;6;21;0.729875;0.192189
7;6;19;0.818981;0.269075
7;6;17;0.791706;0.23441
7;6;23;0.743545;0.235756
7;6;16;0.752926;0.28076
7;6;16;0.726209;0.232723
7;6;18;0.817868;0.228973
7;6;19;0.720368;0.272842
7;6;18;0.761388;0.302187
7;6;16;0.839433;0.27117
7;6;16;0.728198;0.209105
7;6;17;0.780291;0.245051
7;6;17;0.755949;0.263427
7;6;20;0.807913;0.207352
7;6;20;0.756646;0.233574
7;6;17;0.818813;0.216624
7;6;17;0.756683;0.306649
7;6;14;0.728747;0.145621
7;6;18;0.793661;0.253488
7;6;14;0.760815;0.232688
7;6;10;0.797418;0.229138
7;6;16;0.707807;0.149532
7;6;17;0.696239;0.188156
7;6;11;0.814124;0.242833
7;6;13;0.779302;0.290096
7;6;16;0.777471;0.225627
7;6;17;0.839472;0.281879
7;6;13;0.723615;0.223472
7;6;15;0.763831;0.127513
7;6;20;0.742467;0.282253
7;6;19;0.825112;0.242845
7;6;15;0.752839;0.227993
7;6;15;0.754991;0.235465
7;6;20;0.769786;0.254331
7;6;18;0.790587;0.252236
7;6;17;0.743852;0.26294
7;6;15;0.779188;0.260378
7;6;18;0.7771;0.199951
7;6;13;0.849617;0.207611
7;6;13;0.737628;0.25862
7;6;12;0.724063;0.268136
7;6;14;0.893901;0.251253
7;6;19;0.809593;0.278087
7;6;14;0.777968;0.255355
7;6;12;0.721561;0.238065
7;6;19;0.754527;0.196979
7;6;15;0.745201;0.222596
7;6;13;0.798407;0.267924
7;6;18;0.757857;0.224415
7;6;20;0.759185;0.246164
7;6;16;0.736343;0.242458
7;6;13;0.708512;0.210443
7;6;13;0.762029;0.245967
7;6;17;0.712606;0.165981
7;6;16;0.79422;0.238027
7;6;16;0.742654;0.239897
7;6;16;0.7925;0.254897
7;6;14;0.727548;0.175385
7;6;19;0.701883;0.253805
7;6;17;0.763838;0.217535
7;6;18;0.832517;0.221794
7;6;15;0.702396;0.209297
7;6;15;0.760569;0.135498
7;6;14;0.79441;0.254349
7;6;15;0.802869;0.127732
7;6;13;0.820178;0.198075
7;6;18;0.751382;0.275084
7;6;12;0.749741;0.257136
7;6;15;0.829491;0.195134
7;6;12;0.765121;0.218048
7;6;13;0.797226;0.275897
7;6;15;0.811801;0.176109
7;6;16;0.807741;0.270614
7;6;17;0.75164;0.18763
7;6;17;0.806984;0.270575
7;6;19;0.759931;0.28023
7;6;16;0.746339;0.170642
7;6;14;0.832971;0.234881
7;6;17;0.757528;0.125293
7;6;12;0.800934;0.213721
7;6;14;0.76519;0.226367
7;6;17;0.744933;0.209735
7;6;17;0.832057;0.222524
7;6;14;0.761853;0.219065
7;6;17;0.809034;0.211707
7;6;20;0.834545;0.283106
7;6;14;0.75947;0.243379
7;6;17;0.7246;0.261446
7;6;12;0.755486;0.209686
7;6;16;0.784523;0.2698
7;6;13;0.818632;0.251839
7;6;17;0.731965;0.255801
7;6;17;0.815966;0.218847
7;6;18;0.717857;0.245321
7;6;12;0.792607;0.272334
7;6;17;0.833664;0.143214
7;6;20;0.790057;0.260702
7;6;17;0.816415;0.234145
7;6;15;0.759887;0.249677
7;6;14;0.787434;0.189025
7;6;16;0.749383;0.185385
7;6;20;0.786099;0.20925
7;6;17;0.761634;0.248755
7;6;16;0.720517;0.253621
7;6;15;0.77025;0.243237
7;6;13;0.687859;0.261127
7;6;17;0.807332;0.235733
7;6;14;0.71857;0.2682
7;6;14;0.775756;0.204131
7;6;15;0.744448;0.279039
7;6;22;0.763339;0.277161
7;6;19;0.806179;0.291229
7;6;16;0.789846;0.185668
7;6;19;0.837618;0.132333
7;6;16;0.778758;0.228999
7;6;19;0.743504;0.222256
7;6;15;0.792248;0.256163
7;6;13;0.777929;0.209877
7;6;16;0.781265;0.191626
7;6;11;0.791839;0.159077
7;6;16;0.79859;0.266986
7;6;19;0.746097;0.254924
7;6;13;0.732382;0.197661
7;6;16;0.781532;0.228081
7;6;21;0.729337;0.256395
7;6;14;0.728086;0.177673
7;6;19;0.748865;0.190479
7;6;15;0.732784;0.243569
7;6;20;0.795668;0.205195
7;6;20;0.804038;0.26676
7;6;19;0.779765;0.230783
7;6;15;0.76124;0.225728
7;6;19;0.791565;0.20523
7;6;19;0.8102;0.281891
7;6;16;0.812797;0.227865
7;6;13;0.691614;0.228507
7;6;18;0.775507;0.255966
7;6;16;0.774321;0.237833
7;6;22;0.78031;0.271224
7;6;12;0.763407;0.221861
7;6;19;0.776992;0.280096
7;6;18;0.836567;0.252269
7;6;13;0.777474;0.240664
7;6;15;0.754573;0.264396
7;6;16;0.748238;0.230105
7;6;13;0.750069;0.17831
7;6;17;0.786974;0.204958
7;6;17;0.777352;0.244874
7;6;13;0.739797;0.196033
7;6;17;0.73363;0.190981
7;6;14;0.811323;0.211124
7;6;18;0.752982;0.214295
7;6;16;0.740909;0.221169
7;6;16;0.726849;0.257983
7;6;21;0.751645;0.21528
7;6;22;0.757751;0.189579
7;6;15;0.756631;0.256901
7;6;16;0.845155;0.229253
7;6;16;0.765019;0.187998
7;6;19;0.727923;0.271021
7;6;17;0.803548;0.24855
7;6;18;0.737042;0.245351
7;6;15;0.774245;0.223472
7;6;20;0.738942;0.212768
7;6;14;0.798695;0.272954
7;6;16;0.810802;0.201634
7;6;16;0.81864;0.24789
7;6;15;0.746099;0.253385
7;6;15;0.763507;0.269175
7;6;14;0.792608;0.279034
7;6;15;0.760581;0.233453
7;6;12;0.751168;0.284146
7;6;18;0.780061;0.235961
7;6;10;0.7528;0.22518
7;6;15;0.753332;0.269119
7;6;14;0.794853;0.277466
7;6;18;0.830958;0.242093
7;6;13;0.769189;0.259259
7;6;20;0.824306;0.234296
7;6;19;0.737666;0.28234
7;6;16;0.810495;0.236414
7;6;15;0.850568;0.245516
7;6;16;0.813947;0.246188
7;6;16;0.768536;0.227342
7;6;14;0.742554;0.219406
7;6;9;0.725202;0.172344
7;6;17;0.777464;0.279101
7;6;22;0.764563;0.214651
7;6;20;0.814758;0.22981
7;6;16;0.764903;0.194059
7;6;15;0.801698;0.214194
7;6;17;0.690602;0.189696
7;6;15;0.721594;0.193109
7;6;16;0.729048;0.19228
7;6;14;0.766983;0.261575
7;6;16;0.760026;0.250221
7;6;17;0.737698;0.27604
7;6;18;0.740557;0.196414
7;6;22;0.748815;0.291459
7;6;24;0.789537;0.19622
7;6;12;0.769013;0.272625
7;6;19;0.770786;0.225951
7;6;19;0.738212;0.287012
7;6;18;0.755436;0.25189
7;6;14;0.799843;0.165256
7;6;14;0.736753;0.20948
7;6;12;0.835993;0.211309
7;6;14;0.777508;0.259504
7;6;16;0.743701;0.247873
7;6;18;0.785173;0.243963
7;6;12;0.774334;0.287829
7;6;17;0.719865;0.319949
7;6;14;0.791818;0.217575
7;6;10;0.838041;0.18142
7;6;17;0.731414;0.209663
7;6;18;0.756289;0.232037
7;6;17;0.790741;0.241551
7;6;17;0.819349;0.231856
7;6;12;0.721909;0.283869
7;6;14;0.70399;0.270442
7;6;17;0.775909;0.195514
7;6;16;0.781539;0.223405
7;6;15;0.70537;0.264716
7;6;18;0.811611;0.242198
7;6;16;0.778894;0.259201
7;6;13;0.734818;0.167509
7;6;18;0.752779;0.239962
7;6;13;0.789953;0.247636
7;6;19;0.756578;0.294047
7;6;16;0.761338;0.231324
7;6;19;0.765361;0.272346
7;6;17;0.718652;0.249134
7;6;15;0.769536;0.294493
7;6;17;0.836202;0.247575
7;6;16;0.700674;0.244587
7;6;18;0.757223;0.255488
7;6;17;0.753753;0.243369
7;6;12;0.761459;0.195996
7;6;14;0.78803;0.257455
7;6;19;0.767502;0.24597
7;6;14;0.818902;0.198961
7;6;17;0.74374;0.278851
7;6;14;0.733379;0.185719
7;6;13;0.830331;0.235802
7;6;14;0.764036;0.279022
7;6;14;0.772465;0.184584
7;6;16;0.761766;0.194458
7;6;19;0.760223;0.300255
7;6;14;0.854117;0.188893
7;6;19;0.825129;0.296571
7;6;18;0.745905;0.184787
7;6;14;0.751407;0.214119
7;6;16;0.784289;0.200578
7;6;23;0.745414;0.151365
7;6;17;0.788765;0.236099
7;6;15;0.743853;0.233436
7;6;14;0.736108;0.276254
7;6;18;0.729831;0.200815
7;6;17;0.787771;0.29986
7;6;16;0.743044;0.245259
7;6;15;0.811441;0.261625
7;6;17;0.75231;0.166571
7;6;14;0.773189;0.25607
7;6;19;0.757507;0.182699
7;6;15;0.737296;0.19589
7;6;20;0.756098;0.231625
7;6;15;0.765836;0.171822
7;6;13;0.795666;0.212734
7;6;17;0.834009;0.244821
7;6;11;0.739429;0.189197
7;6;14;0.813155;0.231839
7;6;17;0.75303;0.229403
7;6;19;0.816569;0.256276
7;6;19;0.744032;0.187319
7;6;17;0.757766;0.211681
7;6;13;0.797169;0.225346
7;6;15;0.757616;0.222423
7;6;15;0.765572;0.207675
7;6;16;0.785055;0.225007
7;6;14;0.793895;0.196354
7;6;15;0.781606;0.221337
