N;K;peaks;maxValue;minValue
7;1;3;0.74284;0.290045
7;1;2;0.812291;0.222922
7;1;2;0.837903;0.349256
7;1;2;0.654924;0.256997
7;1;4;0.60474;0.298742
7;1;2;0.732446;0.285593
7;1;4;0.72021;0.285746
7;1;4;0.69228;0.387751
7;1;2;0.770845;0.366503
7;1;4;0.719453;0.222815
7;1;1;0.750827;0.186906
7;1;4;0.720305;0.264819
7;1;2;0.681569;0.305499
7;1;2;0.777315;0.399867
7;1;3;0.740768;0.345094
7;1;4;0.859722;0.401366
7;1;3;0.827175;0.301766
7;1;2;0.729339;0.287864
7;1;2;0.871404;0.34734
7;1;8;0.649258;0.261119
7;1;2;0.644641;0.205024
7;1;1;0.645255;0.25564
7;1;3;0.827852;0.341231
7;1;1;0.868097;0.426399
7;1;2;0.671951;0.288062
7;1;1;0.769165;0.284275
7;1;6;0.577242;0.18116
7;1;3;0.701211;0.143671
7;1;2;0.680359;0.215738
7;1;1;0.761374;0.177347
7;1;2;0.756231;0.365168
7;1;2;0.71118;0.31786
7;1;2;0.750941;0.248796
7;1;4;0.674142;0.350842
7;1;2;0.648159;0.256913
7;1;3;0.709035;0.267578
7;1;2;0.508698;0.21689
7;1;1;0.826859;0.355783
7;1;3;0.796609;0.232014
7;1;2;0.819307;0.287844
7;1;4;0.708314;0.317954
7;1;2;0.714157;0.354957
7;1;2;0.780485;0.404555
7;1;1;0.638502;0.34652
7;1;2;0.742427;0.266053
7;1;4;0.683967;0.30665
7;1;2;0.75477;0.240329
7;1;1;0.731311;0.222847
7;1;1;0.73942;0.225362
7;1;4;0.805722;0.23568
7;1;2;0.677352;0.119487
7;1;3;0.663828;0.337234
7;1;1;0.766282;0.158517
7;1;3;0.750321;0.26435
7;1;2;0.755457;0.359055
7;1;2;0.651149;0.223063
7;1;3;0.689616;0.338982
7;1;3;0.781051;0.269932
7;1;1;0.592462;0.259338
7;1;2;0.662139;0.19348
7;1;2;0.680569;0.345063
7;1;1;0.723452;0.283346
7;1;1;0.672237;0.34584
7;1;2;0.738051;0.333861
7;1;1;0.688489;0.295607
7;1;2;0.817689;0.395276
7;1;1;0.889109;0.333881
7;1;2;0.725268;0.310641
7;1;4;0.709709;0.29917
7;1;1;0.729845;0.358877
7;1;1;0.782422;0.445727
7;1;3;0.726565;0.225096
7;1;4;0.652473;0.320544
7;1;3;0.727303;0.233348
7;1;1;0.711187;0.234061
7;1;2;0.724079;0.377983
7;1;2;0.72291;0.377266
7;1;1;0.716312;0.229682
7;1;2;0.643155;0.218429
