N;K;peaks;maxValue;minValue
7;3;9;0.855073;0.293793
7;3;10;0.77199;0.255018
7;3;7;0.719199;0.205604
7;3;6;0.810772;0.260599
7;3;6;0.748005;0.309347
7;3;6;0.725423;0.218728
7;3;6;0.733608;0.270108
7;3;7;0.814044;0.216701
7;3;5;0.72744;0.205042
7;3;9;0.74345;0.181556
7;3;5;0.743118;0.200924
7;3;4;0.797833;0.308652
7;3;7;0.859064;0.228661
7;3;6;0.682082;0.300831
7;3;8;0.75978;0.268743
7;3;9;0.766058;0.232255
7;3;8;0.696448;0.157636
7;3;8;0.792257;0.213331
7;3;6;0.792938;0.194153
7;3;9;0.765346;0.312619
7;3;6;0.757494;0.195362
7;3;5;0.775904;0.227408
7;3;6;0.727835;0.134325
7;3;6;0.73751;0.299479
7;3;5;0.762235;0.319658
7;3;6;0.814797;0.224705
7;3;7;0.712792;0.252442
7;3;9;0.747448;0.160021
7;3;7;0.699796;0.267808
7;3;5;0.892827;0.176837
7;3;6;0.717101;0.220154
7;3;5;0.736335;0.231677
7;3;5;0.848868;0.196694
7;3;7;0.761337;0.250921
7;3;8;0.739107;0.314451
7;3;5;0.771542;0.183114
7;3;7;0.723276;0.267454
7;3;6;0.807274;0.299126
7;3;6;0.69526;0.269069
7;3;6;0.77376;0.257137
7;3;9;0.781859;0.229892
7;3;9;0.726207;0.231906
7;3;7;0.664503;0.191538
7;3;8;0.683887;0.205979
7;3;7;0.754159;0.280308
7;3;6;0.704626;0.272186
7;3;6;0.809128;0.206259
7;3;9;0.807655;0.291013
7;3;6;0.663375;0.235816
7;3;6;0.805848;0.277492
7;3;6;0.795589;0.160793
7;3;7;0.742928;0.199951
7;3;5;0.791906;0.196215
7;3;6;0.707338;0.239012
7;3;5;0.787015;0.260507
7;3;6;0.762418;0.232341
7;3;7;0.685437;0.231689
7;3;9;0.697613;0.302549
7;3;5;0.73195;0.183133
7;3;6;0.688903;0.21314
7;3;6;0.772375;0.167905
7;3;6;0.747073;0.311983
7;3;5;0.835354;0.310268
7;3;7;0.746002;0.257677
7;3;7;0.710915;0.267186
7;3;8;0.767586;0.225288
7;3;7;0.704855;0.21391
7;3;6;0.802213;0.261504
7;3;7;0.789347;0.25128
7;3;6;0.722673;0.245911
7;3;6;0.748422;0.299773
7;3;6;0.688472;0.260777
7;3;4;0.823058;0.180295
7;3;7;0.744432;0.245059
7;3;7;0.648414;0.227819
7;3;9;0.734246;0.239827
7;3;5;0.730199;0.260279
7;3;8;0.721682;0.262295
7;3;7;0.74649;0.282095
7;3;7;0.692068;0.254439
7;3;6;0.719418;0.180648
7;3;7;0.836591;0.253024
7;3;4;0.792865;0.280267
7;3;5;0.871179;0.213306
7;3;10;0.825432;0.213246
7;3;2;0.796642;0.340238
7;3;2;0.755841;0.326266
7;3;7;0.769252;0.278094
7;3;5;0.776166;0.206521
7;3;8;0.808041;0.167799
7;3;7;0.775458;0.301312
7;3;6;0.6545;0.235613
7;3;8;0.868978;0.213467
7;3;7;0.727158;0.120693
7;3;8;0.735739;0.317731
7;3;3;0.773156;0.171919
7;3;6;0.701154;0.227421
7;3;8;0.775816;0.304387
7;3;5;0.70953;0.217353
7;3;10;0.771863;0.231768
7;3;5;0.703117;0.232487
7;3;7;0.670441;0.26313
7;3;7;0.687787;0.114482
7;3;6;0.712918;0.199369
7;3;7;0.781745;0.154431
7;3;6;0.77311;0.276183
7;3;10;0.817346;0.292151
7;3;7;0.783597;0.208644
7;3;6;0.78924;0.312574
7;3;9;0.716163;0.184829
7;3;3;0.794877;0.221436
7;3;9;0.771249;0.183779
7;3;5;0.705875;0.143997
7;3;6;0.748007;0.195703
7;3;5;0.727465;0.243559
7;3;5;0.717398;0.295857
7;3;5;0.858922;0.216822
7;3;9;0.746187;0.266693
7;3;6;0.812791;0.325908
7;3;6;0.710544;0.200294
7;3;5;0.846514;0.194397
7;3;9;0.797458;0.215958
7;3;6;0.761083;0.25143
7;3;8;0.789826;0.2833
7;3;7;0.735263;0.25179
7;3;6;0.846331;0.248067
7;3;3;0.760848;0.222888
7;3;6;0.811499;0.261215
7;3;4;0.707708;0.199608
7;3;6;0.706451;0.247803
7;3;9;0.697449;0.162826
7;3;8;0.677965;0.205275
7;3;6;0.844006;0.252854
7;3;6;0.837993;0.317265
7;3;9;0.741094;0.289834
7;3;3;0.769957;0.265307
7;3;5;0.799391;0.223562
7;3;4;0.744316;0.280113
7;3;6;0.809928;0.311489
7;3;8;0.705761;0.321901
7;3;7;0.716557;0.193705
7;3;7;0.762892;0.264502
7;3;7;0.753794;0.155014
7;3;6;0.820455;0.239939
7;3;8;0.737255;0.248819
7;3;11;0.709837;0.220865
7;3;7;0.772845;0.325041
7;3;5;0.763869;0.278764
7;3;6;0.738445;0.283251
7;3;10;0.793133;0.274293
7;3;6;0.738667;0.154706
7;3;5;0.801922;0.151473
7;3;11;0.712639;0.243261
7;3;8;0.643235;0.180318
7;3;5;0.889879;0.265825
7;3;7;0.740577;0.271974
7;3;4;0.853852;0.321742
7;3;7;0.767248;0.367772
7;3;7;0.826304;0.179058
7;3;6;0.683942;0.180261
7;3;9;0.780924;0.262909
7;3;7;0.724039;0.248778
7;3;4;0.746887;0.233521
7;3;5;0.669076;0.187385
7;3;7;0.812532;0.210103
7;3;5;0.711101;0.164123
7;3;9;0.748945;0.253804
7;3;7;0.737232;0.243526
7;3;6;0.725322;0.171822
7;3;5;0.750294;0.102502
7;3;5;0.706496;0.253448
7;3;7;0.767751;0.276162
7;3;4;0.73477;0.274454
7;3;7;0.876613;0.250383
7;3;8;0.739711;0.242327
7;3;3;0.692476;0.209611
7;3;6;0.768752;0.312896
7;3;7;0.686477;0.200901
7;3;7;0.696827;0.133023
7;3;4;0.831034;0.290479
7;3;6;0.777464;0.289034
7;3;7;0.69966;0.21189
7;3;4;0.853842;0.232169
7;3;8;0.77796;0.234855
7;3;6;0.757637;0.306565
7;3;8;0.681866;0.209753
7;3;7;0.782652;0.187162
7;3;7;0.76439;0.273407
7;3;8;0.792241;0.210439
7;3;4;0.734118;0.248567
7;3;7;0.661172;0.225702
7;3;9;0.727103;0.268108
7;3;7;0.714048;0.340643
7;3;7;0.703353;0.307861
7;3;5;0.795296;0.326461
7;3;7;0.756152;0.251638
7;3;8;0.710478;0.161106
7;3;7;0.768576;0.292093
7;3;6;0.701672;0.195826
7;3;6;0.754409;0.286719
7;3;5;0.691504;0.251621
7;3;5;0.671946;0.273736
7;3;9;0.719966;0.238851
7;3;5;0.736724;0.221475
7;3;5;0.804494;0.236913
7;3;11;0.759058;0.178685
7;3;5;0.745747;0.253559
7;3;7;0.764804;0.216591
7;3;11;0.722346;0.193546
7;3;7;0.726824;0.272774
7;3;6;0.728211;0.26923
7;3;9;0.771716;0.26409
7;3;7;0.707329;0.317809
7;3;7;0.760662;0.155469
7;3;7;0.785175;0.227112
7;3;6;0.827585;0.309422
7;3;7;0.836898;0.265599
7;3;7;0.757422;0.220838
7;3;7;0.772278;0.191473
7;3;6;0.745697;0.191128
7;3;5;0.856578;0.295392
7;3;5;0.777775;0.191288
7;3;6;0.718099;0.223943
7;3;7;0.817405;0.258913
7;3;9;0.696425;0.268139
7;3;4;0.732302;0.227184
7;3;6;0.775367;0.29461
7;3;8;0.744325;0.326744
7;3;6;0.727575;0.218684
7;3;7;0.720242;0.227654
7;3;8;0.762648;0.160046
7;3;7;0.72875;0.228244
7;3;12;0.655404;0.140123
7;3;7;0.722095;0.257496
7;3;6;0.789389;0.254275
7;3;8;0.821927;0.230964
7;3;8;0.853662;0.280521
7;3;7;0.685466;0.236461
7;3;7;0.751001;0.238964
7;3;9;0.780006;0.27494
7;3;5;0.793403;0.27506
7;3;6;0.683789;0.201549
7;3;5;0.767781;0.310442
7;3;6;0.812305;0.194032
7;3;4;0.775867;0.297119
7;3;5;0.773257;0.180408
7;3;4;0.888144;0.247961
7;3;7;0.689221;0.251547
7;3;5;0.719849;0.242924
7;3;4;0.672279;0.255979
7;3;9;0.776117;0.239334
7;3;8;0.741567;0.281104
7;3;7;0.756085;0.263735
7;3;4;0.683281;0.259607
7;3;6;0.795497;0.262127
7;3;6;0.812319;0.305462
7;3;6;0.768963;0.327194
7;3;4;0.711699;0.16171
7;3;9;0.786164;0.242118
7;3;6;0.714412;0.263631
7;3;6;0.81796;0.211719
7;3;8;0.766556;0.244804
7;3;8;0.788737;0.2654
7;3;10;0.813895;0.274639
7;3;6;0.78165;0.236545
7;3;7;0.725615;0.319957
7;3;6;0.741756;0.224786
7;3;7;0.664718;0.228977
7;3;10;0.737074;0.23669
7;3;6;0.793146;0.277284
7;3;5;0.769967;0.229504
7;3;5;0.79384;0.201401
7;3;11;0.711878;0.201341
7;3;6;0.707496;0.25267
7;3;8;0.753489;0.266348
7;3;7;0.748032;0.254436
7;3;6;0.769473;0.155477
7;3;7;0.706686;0.243901
7;3;4;0.702945;0.240628
7;3;5;0.826159;0.339248
7;3;4;0.763339;0.295011
7;3;4;0.778842;0.226257
7;3;8;0.709901;0.202319
7;3;9;0.742969;0.268574
7;3;5;0.837025;0.230984
7;3;7;0.747539;0.274624
7;3;7;0.770148;0.311878
7;3;8;0.779525;0.263887
7;3;7;0.721722;0.211311
7;3;5;0.795939;0.246423
7;3;4;0.728983;0.197191
7;3;5;0.769744;0.277441
7;3;3;0.753942;0.279425
7;3;6;0.677213;0.204204
7;3;7;0.768617;0.21868
7;3;9;0.721697;0.256062
7;3;7;0.734487;0.250202
7;3;6;0.794309;0.218075
7;3;6;0.784472;0.241007
7;3;5;0.734795;0.194846
7;3;6;0.74963;0.204986
7;3;6;0.824181;0.250754
7;3;5;0.706087;0.157181
7;3;8;0.830172;0.211644
7;3;4;0.716984;0.204263
7;3;6;0.671997;0.238707
7;3;6;0.814263;0.265263
7;3;4;0.766137;0.218387
7;3;9;0.799676;0.238879
7;3;5;0.782738;0.150756
7;3;5;0.749816;0.328042
7;3;3;0.721177;0.193932
7;3;7;0.746167;0.283826
7;3;5;0.810555;0.19167
7;3;6;0.853911;0.268773
7;3;6;0.762462;0.285926
7;3;7;0.736239;0.256715
7;3;6;0.77823;0.233616
7;3;8;0.736154;0.212913
7;3;6;0.77317;0.267104
7;3;6;0.782936;0.192452
7;3;7;0.770452;0.274118
7;3;8;0.770435;0.256527
7;3;7;0.822851;0.233045
7;3;8;0.856403;0.193338
7;3;7;0.837222;0.202172
7;3;4;0.728305;0.170102
7;3;5;0.761967;0.324963
7;3;6;0.677923;0.252195
7;3;4;0.736805;0.217336
7;3;6;0.814781;0.207
7;3;5;0.780596;0.252878
7;3;9;0.759075;0.30264
7;3;6;0.736743;0.245593
7;3;7;0.776999;0.273563
7;3;5;0.760574;0.284158
7;3;7;0.785894;0.254835
7;3;8;0.711217;0.309993
7;3;6;0.818298;0.317016
7;3;6;0.688334;0.235368
7;3;9;0.810476;0.193144
7;3;6;0.792005;0.252029
7;3;6;0.785934;0.206048
7;3;7;0.755371;0.239138
7;3;10;0.698328;0.233127
7;3;10;0.698853;0.254873
7;3;9;0.733714;0.240809
7;3;5;0.700626;0.21608
7;3;5;0.670987;0.20247
7;3;7;0.770686;0.200961
7;3;4;0.793795;0.20875
7;3;4;0.794543;0.236954
7;3;8;0.694049;0.284248
7;3;8;0.770062;0.358258
7;3;5;0.813407;0.191068
7;3;7;0.728668;0.137328
7;3;9;0.729241;0.258884
7;3;4;0.805894;0.170733
7;3;7;0.740209;0.156989
7;3;7;0.818225;0.243242
7;3;4;0.809101;0.290017
7;3;6;0.729941;0.249934
7;3;5;0.785112;0.263235
7;3;6;0.647628;0.239223
7;3;7;0.802626;0.271666
7;3;7;0.731;0.277796
7;3;6;0.713123;0.194219
7;3;9;0.708964;0.328234
7;3;8;0.849933;0.280327
7;3;7;0.6182;0.277073
7;3;6;0.769608;0.263778
7;3;8;0.843385;0.25151
7;3;8;0.716905;0.234024
7;3;4;0.759862;0.242622
7;3;6;0.814019;0.274399
7;3;4;0.812591;0.255862
7;3;7;0.80608;0.238533
7;3;5;0.770815;0.180335
7;3;9;0.723982;0.278829
7;3;6;0.810352;0.185451
7;3;7;0.724435;0.283994
7;3;8;0.75046;0.250075
7;3;6;0.698884;0.326288
7;3;8;0.758863;0.216502
7;3;8;0.748044;0.325682
7;3;5;0.742991;0.310454
7;3;8;0.755856;0.206914
7;3;5;0.809554;0.268525
7;3;7;0.762337;0.23302
7;3;7;0.745401;0.285094
7;3;6;0.733835;0.341427
7;3;5;0.711306;0.27544
7;3;7;0.743113;0.124416
7;3;7;0.769151;0.238134
7;3;6;0.762621;0.237547
7;3;9;0.704298;0.255535
7;3;6;0.769349;0.297733
7;3;6;0.73499;0.0936637
7;3;6;0.839263;0.166208
7;3;3;0.834858;0.185716
7;3;8;0.826348;0.205041
7;3;4;0.720032;0.254381
7;3;5;0.813722;0.257155
7;3;5;0.780951;0.272775
7;3;9;0.735602;0.223885
7;3;8;0.796413;0.189306
7;3;4;0.725189;0.255869
7;3;7;0.792586;0.224102
7;3;7;0.791235;0.309789
7;3;10;0.727149;0.219717
7;3;6;0.729293;0.199183
7;3;3;0.755519;0.199608
7;3;8;0.779077;0.278353
7;3;10;0.772292;0.262338
7;3;10;0.747308;0.228991
7;3;7;0.809409;0.226703
7;3;7;0.747904;0.15173
7;3;6;0.750581;0.221299
7;3;7;0.844285;0.187797
7;3;5;0.70007;0.142813
7;3;8;0.733899;0.164171
7;3;7;0.744262;0.279708
7;3;5;0.759644;0.324934
7;3;6;0.786491;0.188812
7;3;5;0.828675;0.245386
7;3;5;0.676615;0.288541
7;3;7;0.746733;0.25435
7;3;6;0.763053;0.246964
7;3;3;0.746528;0.233672
7;3;5;0.860034;0.283571
7;3;6;0.681315;0.213412
7;3;7;0.78989;0.214796
7;3;4;0.787983;0.296347
7;3;7;0.815097;0.210481
7;3;4;0.745281;0.294807
7;3;5;0.760467;0.246219
7;3;3;0.785796;0.227723
7;3;6;0.756255;0.365031
7;3;8;0.758685;0.271376
7;3;5;0.736501;0.225752
7;3;8;0.759558;0.254318
7;3;8;0.741964;0.189752
7;3;8;0.75779;0.295195
7;3;7;0.845164;0.332048
7;3;8;0.737008;0.137709
7;3;4;0.797145;0.321138
7;3;7;0.680454;0.263048
7;3;5;0.700278;0.229924
7;3;4;0.837492;0.254421
7;3;10;0.775536;0.209293
7;3;9;0.760163;0.19393
7;3;9;0.761023;0.236882
7;3;8;0.792019;0.157849
7;3;3;0.76898;0.185035
7;3;7;0.734892;0.222074
7;3;9;0.84736;0.298763
7;3;5;0.707843;0.231727
7;3;5;0.73458;0.25197
7;3;5;0.71358;0.256532
7;3;6;0.763574;0.225605
7;3;7;0.747134;0.277852
7;3;5;0.794605;0.164933
7;3;7;0.817543;0.29058
7;3;7;0.761679;0.203139
7;3;7;0.765004;0.263595
7;3;7;0.606101;0.239442
7;3;6;0.827475;0.230243
7;3;7;0.715942;0.256313
7;3;5;0.816086;0.138911
7;3;4;0.80703;0.231132
7;3;7;0.780465;0.24903
7;3;7;0.764518;0.232189
7;3;7;0.72782;0.226795
7;3;5;0.869436;0.253054
7;3;7;0.790306;0.239443
7;3;7;0.784976;0.271448
7;3;7;0.807232;0.273446
7;3;3;0.755996;0.258238
7;3;6;0.747577;0.221419
7;3;6;0.831172;0.223146
7;3;7;0.711218;0.254687
7;3;7;0.789826;0.151089
7;3;4;0.821535;0.238934
7;3;8;0.721155;0.241124
7;3;7;0.812621;0.219991
7;3;6;0.755741;0.288301
7;3;8;0.775965;0.209014
7;3;7;0.863775;0.160101
7;3;7;0.750268;0.245187
7;3;4;0.747756;0.26535
7;3;9;0.759411;0.258667
7;3;6;0.67888;0.247023
7;3;6;0.757755;0.252045
7;3;9;0.753425;0.27882
7;3;8;0.79184;0.188494
7;3;6;0.70389;0.229027
7;3;4;0.803102;0.191222
7;3;5;0.789106;0.249632
7;3;9;0.736608;0.334799
7;3;7;0.869691;0.313545
7;3;7;0.726756;0.239235
7;3;7;0.732947;0.185124
7;3;9;0.664533;0.240412
7;3;8;0.735073;0.250011
7;3;5;0.783147;0.331662
7;3;7;0.768752;0.246399
7;3;6;0.771878;0.187551
7;3;5;0.757874;0.250861
7;3;7;0.717756;0.241858
7;3;6;0.739385;0.196514
7;3;6;0.717347;0.224703
7;3;9;0.731301;0.270996
7;3;9;0.733852;0.236699
7;3;5;0.734155;0.253923
7;3;7;0.845674;0.296508
7;3;7;0.706877;0.217907
7;3;3;0.772945;0.200063
7;3;5;0.801013;0.315856
7;3;8;0.749933;0.271479
7;3;5;0.79156;0.251715
7;3;6;0.735715;0.339213
7;3;7;0.796253;0.260539
7;3;7;0.680095;0.139565
7;3;6;0.710109;0.333049
7;3;7;0.747251;0.152361
7;3;6;0.707368;0.242742
7;3;8;0.766317;0.305437
7;3;6;0.712346;0.252349
7;3;4;0.698231;0.248593
7;3;11;0.781202;0.230674
7;3;6;0.758832;0.262052
7;3;5;0.872012;0.221351
7;3;6;0.798459;0.239204
7;3;9;0.766069;0.258561
7;3;9;0.756787;0.26569
7;3;4;0.749966;0.167609
7;3;6;0.737862;0.284927
7;3;6;0.737952;0.206844
7;3;7;0.702264;0.240872
7;3;6;0.724557;0.203604
7;3;4;0.777216;0.218795
7;3;6;0.749733;0.201033
7;3;6;0.838141;0.268305
7;3;6;0.81835;0.223569
7;3;7;0.779123;0.280637
7;3;5;0.728959;0.145443
7;3;8;0.796226;0.223671
7;3;4;0.790128;0.301556
7;3;3;0.813766;0.28999
7;3;7;0.796707;0.288772
7;3;6;0.754259;0.27275
7;3;6;0.738782;0.221497
7;3;6;0.795497;0.285038
7;3;5;0.75651;0.282427
7;3;4;0.757792;0.256791
7;3;8;0.740814;0.273759
7;3;6;0.765529;0.232354
7;3;6;0.785893;0.242582
7;3;6;0.784174;0.202219
7;3;6;0.72351;0.185847
7;3;5;0.759714;0.215763
7;3;5;0.771179;0.289333
7;3;5;0.808764;0.191998
7;3;4;0.844345;0.196226
7;3;8;0.848075;0.307099
7;3;5;0.788169;0.198519
7;3;6;0.766786;0.202104
7;3;7;0.848655;0.273531
7;3;5;0.730497;0.266114
7;3;10;0.697524;0.166443
7;3;8;0.791172;0.211281
7;3;9;0.7269;0.225632
7;3;5;0.813412;0.361305
7;3;6;0.731407;0.235105
7;3;11;0.74894;0.263538
7;3;6;0.722073;0.159487
7;3;5;0.799322;0.292457
7;3;10;0.715401;0.241869
7;3;7;0.691683;0.177095
7;3;5;0.764998;0.238662
7;3;7;0.815113;0.27342
7;3;8;0.70552;0.197546
7;3;9;0.712382;0.208931
7;3;5;0.801509;0.246669
7;3;5;0.798626;0.201217
7;3;6;0.746887;0.348297
7;3;6;0.81488;0.249211
7;3;6;0.764924;0.333718
7;3;5;0.742284;0.234988
7;3;5;0.704165;0.258071
7;3;6;0.765169;0.292376
7;3;7;0.794067;0.34666
7;3;6;0.732069;0.242557
7;3;8;0.738645;0.182179
7;3;3;0.754859;0.222848
7;3;7;0.721163;0.225837
7;3;5;0.80747;0.265328
7;3;7;0.803475;0.323955
7;3;11;0.688247;0.15368
7;3;8;0.789695;0.224358
7;3;6;0.734961;0.243644
7;3;9;0.667099;0.202673
7;3;6;0.695676;0.20603
7;3;7;0.741835;0.281645
7;3;7;0.782555;0.258081
7;3;10;0.756463;0.223099
7;3;7;0.749862;0.242906
7;3;5;0.834427;0.389902
7;3;8;0.765699;0.208794
7;3;8;0.70851;0.241421
7;3;7;0.740148;0.279243
7;3;6;0.695198;0.260446
7;3;7;0.777959;0.241774
7;3;5;0.765272;0.280209
7;3;4;0.774711;0.302138
7;3;5;0.717183;0.162135
7;3;9;0.725225;0.267785
7;3;6;0.760908;0.154051
7;3;6;0.817381;0.205534
7;3;6;0.751561;0.168791
7;3;8;0.859654;0.224272
7;3;5;0.722501;0.245028
7;3;6;0.677028;0.283537
7;3;7;0.850011;0.164762
7;3;8;0.713613;0.254659
7;3;6;0.749395;0.266302
7;3;8;0.680636;0.243225
7;3;8;0.7614;0.239026
7;3;4;0.722353;0.266938
7;3;5;0.737922;0.283638
7;3;4;0.808302;0.25491
7;3;9;0.761907;0.204911
7;3;5;0.781258;0.241614
7;3;3;0.820697;0.356726
7;3;7;0.774912;0.16546
7;3;9;0.66496;0.153738
7;3;7;0.764099;0.268658
7;3;6;0.685975;0.296019
7;3;8;0.772138;0.188932
7;3;9;0.753066;0.380315
7;3;5;0.740518;0.212395
7;3;7;0.793683;0.300136
7;3;6;0.678188;0.189062
7;3;5;0.734241;0.312127
7;3;6;0.707374;0.243723
7;3;5;0.802471;0.240389
7;3;7;0.790303;0.233697
7;3;7;0.737414;0.229985
7;3;10;0.694641;0.172332
7;3;7;0.728174;0.240398
7;3;8;0.797394;0.231711
7;3;7;0.763295;0.25981
7;3;6;0.779386;0.21403
7;3;6;0.705328;0.3191
7;3;5;0.826647;0.244574
7;3;6;0.729494;0.158482
7;3;7;0.698784;0.300124
7;3;9;0.713794;0.255962
7;3;6;0.67378;0.226552
7;3;3;0.761945;0.318753
7;3;7;0.781068;0.293475
7;3;9;0.764875;0.268518
7;3;6;0.753379;0.23323
7;3;6;0.807422;0.160377
7;3;5;0.778697;0.266187
7;3;7;0.673043;0.21961
7;3;5;0.75737;0.198466
7;3;7;0.69987;0.237714
7;3;8;0.768995;0.255949
7;3;5;0.751804;0.138025
7;3;8;0.737756;0.293118
7;3;8;0.766384;0.213588
7;3;6;0.743574;0.178635
7;3;7;0.750287;0.260338
7;3;8;0.804191;0.287977
7;3;8;0.70734;0.233584
7;3;6;0.794695;0.135446
7;3;5;0.787704;0.261362
7;3;6;0.757889;0.123372
7;3;7;0.816089;0.228194
7;3;7;0.795313;0.193265
7;3;7;0.7941;0.205119
7;3;7;0.803861;0.183943
7;3;9;0.762782;0.271691
7;3;5;0.745592;0.249346
7;3;5;0.730047;0.323375
7;3;10;0.799802;0.25934
7;3;6;0.786206;0.192907
7;3;7;0.768738;0.22215
7;3;4;0.801797;0.289069
7;3;8;0.722539;0.22166
7;3;5;0.775654;0.226664
7;3;6;0.78503;0.243435
7;3;7;0.732969;0.0876489
7;3;5;0.7353;0.193537
7;3;7;0.764655;0.249332
7;3;7;0.729062;0.341155
7;3;9;0.834554;0.319007
7;3;5;0.769374;0.214154
7;3;9;0.725492;0.18464
7;3;8;0.756243;0.260374
7;3;7;0.75241;0.2342
7;3;8;0.763723;0.162249
7;3;6;0.804784;0.232011
7;3;9;0.722647;0.133914
