N;K;peaks;maxValue;minValue
7;4;10;0.791016;0.240305
7;4;7;0.799003;0.216349
7;4;11;0.771234;0.222733
7;4;7;0.853455;0.263906
7;4;10;0.710527;0.203116
7;4;11;0.761053;0.229962
7;4;10;0.743011;0.249155
7;4;10;0.742049;0.265587
7;4;8;0.752778;0.281948
7;4;7;0.825063;0.205901
7;4;10;0.853633;0.248329
7;4;8;0.718826;0.213591
7;4;10;0.795399;0.271092
7;4;5;0.815564;0.208086
7;4;9;0.729637;0.268057
7;4;7;0.817291;0.210824
7;4;11;0.728998;0.211952
7;4;7;0.74552;0.199294
7;4;9;0.751762;0.283532
7;4;8;0.862378;0.245735
7;4;9;0.719428;0.261839
7;4;11;0.791664;0.207165
7;4;8;0.745718;0.276686
7;4;8;0.743556;0.236299
7;4;10;0.752659;0.276025
7;4;9;0.807736;0.208383
7;4;10;0.769405;0.177859
7;4;10;0.778307;0.263149
7;4;9;0.814868;0.285261
7;4;10;0.762966;0.168382
7;4;8;0.753012;0.235844
7;4;8;0.713942;0.211012
7;4;10;0.718744;0.24248
7;4;8;0.792539;0.235137
7;4;9;0.794687;0.229589
7;4;8;0.813227;0.211574
7;4;13;0.835239;0.197743
7;4;7;0.713767;0.232425
7;4;8;0.815873;0.257748
7;4;11;0.848599;0.228033
7;4;11;0.755299;0.178195
7;4;8;0.73821;0.293883
7;4;8;0.799496;0.11347
7;4;9;0.752737;0.20607
7;4;10;0.824105;0.191385
7;4;8;0.825509;0.187105
7;4;9;0.871402;0.165637
7;4;10;0.79631;0.248905
7;4;10;0.729485;0.287199
7;4;10;0.783808;0.251353
7;4;8;0.72439;0.196495
7;4;9;0.780915;0.186781
7;4;10;0.813946;0.268049
7;4;12;0.71;0.23173
7;4;9;0.76293;0.253226
7;4;8;0.799919;0.20294
7;4;8;0.796098;0.250896
7;4;12;0.743349;0.242337
7;4;8;0.836987;0.25004
7;4;10;0.723076;0.210812
7;4;8;0.77594;0.191494
7;4;9;0.795794;0.235642
7;4;10;0.786299;0.23535
7;4;9;0.829221;0.239064
7;4;9;0.767893;0.191873
7;4;12;0.742486;0.188366
7;4;10;0.718775;0.105201
7;4;7;0.74035;0.23515
7;4;12;0.775019;0.261948
7;4;8;0.88696;0.232287
7;4;10;0.784326;0.261881
7;4;10;0.720823;0.251869
7;4;11;0.770398;0.240858
7;4;9;0.723436;0.261502
7;4;6;0.907389;0.206196
7;4;10;0.693648;0.268706
7;4;8;0.783339;0.205158
7;4;11;0.717109;0.261163
7;4;8;0.717378;0.296038
7;4;12;0.698043;0.184352
7;4;9;0.750573;0.247649
7;4;7;0.796125;0.198436
7;4;9;0.803569;0.218162
7;4;7;0.740453;0.227945
7;4;9;0.770049;0.223931
7;4;9;0.713331;0.230005
7;4;8;0.828035;0.320918
7;4;6;0.783337;0.199314
7;4;13;0.690749;0.172668
7;4;10;0.771294;0.139315
7;4;10;0.7802;0.219226
7;4;7;0.726648;0.265321
7;4;9;0.796387;0.232624
7;4;10;0.767464;0.271847
7;4;10;0.790821;0.259257
7;4;11;0.701557;0.236121
7;4;10;0.790844;0.301269
7;4;9;0.718161;0.262748
7;4;7;0.725486;0.24123
7;4;7;0.797244;0.207396
7;4;10;0.768893;0.273542
7;4;10;0.777026;0.257385
7;4;9;0.711406;0.288649
7;4;9;0.735339;0.224539
7;4;10;0.683011;0.259892
7;4;11;0.683305;0.231902
7;4;9;0.82985;0.228412
7;4;9;0.794479;0.207555
7;4;13;0.725513;0.223826
7;4;7;0.719663;0.133444
7;4;6;0.772931;0.255029
7;4;5;0.748341;0.267439
7;4;8;0.806403;0.17494
7;4;7;0.723937;0.21096
7;4;9;0.780319;0.136311
7;4;10;0.715378;0.252608
7;4;11;0.716087;0.244164
7;4;9;0.763385;0.23852
7;4;9;0.784369;0.256001
7;4;11;0.815278;0.275942
7;4;11;0.829115;0.217675
7;4;9;0.766622;0.216779
7;4;12;0.791909;0.288489
7;4;11;0.76238;0.241683
7;4;11;0.764854;0.25686
7;4;11;0.874837;0.252734
7;4;9;0.750192;0.298305
7;4;13;0.816942;0.233345
7;4;9;0.812024;0.141614
7;4;9;0.73445;0.250709
7;4;11;0.866842;0.250607
7;4;11;0.712052;0.22276
7;4;9;0.773951;0.268805
7;4;9;0.713544;0.150869
7;4;9;0.76572;0.262626
7;4;7;0.693226;0.16227
7;4;11;0.770427;0.232545
7;4;13;0.709068;0.229026
7;4;9;0.783514;0.210327
7;4;8;0.739361;0.282363
7;4;11;0.739781;0.237971
7;4;9;0.722395;0.210243
7;4;14;0.776747;0.180727
7;4;7;0.74816;0.279182
7;4;7;0.777156;0.269772
7;4;9;0.798936;0.236844
7;4;7;0.788643;0.13313
7;4;8;0.770918;0.1927
7;4;7;0.811534;0.253218
7;4;9;0.742413;0.216523
7;4;6;0.775821;0.266526
7;4;13;0.784285;0.324496
7;4;9;0.703865;0.239202
7;4;6;0.795496;0.215091
7;4;11;0.766183;0.235287
7;4;11;0.758757;0.258417
7;4;10;0.781721;0.251804
7;4;7;0.788619;0.288777
7;4;9;0.694142;0.213199
7;4;12;0.749075;0.215797
7;4;10;0.821913;0.302918
7;4;11;0.745001;0.179235
7;4;8;0.853355;0.25115
7;4;8;0.823403;0.214329
7;4;7;0.741325;0.116161
7;4;7;0.740691;0.1621
7;4;8;0.81865;0.25118
7;4;8;0.768973;0.262668
7;4;11;0.776258;0.238426
7;4;6;0.737376;0.245052
7;4;6;0.778837;0.228966
7;4;9;0.776575;0.166174
7;4;9;0.769491;0.309355
7;4;10;0.731641;0.221006
7;4;10;0.741426;0.240895
7;4;7;0.84598;0.1445
7;4;10;0.75764;0.20165
7;4;7;0.783725;0.283089
7;4;7;0.809834;0.273333
7;4;10;0.772876;0.172655
7;4;8;0.82019;0.325775
7;4;10;0.709619;0.211577
7;4;9;0.804058;0.179106
7;4;9;0.729535;0.299858
7;4;6;0.748084;0.222791
7;4;8;0.73451;0.21429
7;4;13;0.778166;0.228704
7;4;9;0.710002;0.245736
7;4;9;0.696735;0.162702
7;4;12;0.834497;0.196942
7;4;9;0.794303;0.205958
7;4;12;0.813954;0.213502
7;4;8;0.822646;0.22148
7;4;11;0.73154;0.271401
7;4;10;0.746354;0.223579
7;4;7;0.818521;0.178764
7;4;9;0.772016;0.206897
7;4;9;0.793037;0.238485
7;4;9;0.78778;0.293221
7;4;8;0.753367;0.138429
7;4;13;0.713076;0.29792
7;4;10;0.750055;0.171825
7;4;10;0.805603;0.150667
7;4;12;0.731199;0.238926
7;4;8;0.822777;0.242308
7;4;13;0.731849;0.260391
7;4;10;0.725064;0.224238
7;4;7;0.830206;0.234855
7;4;8;0.738757;0.178195
7;4;10;0.760936;0.234127
7;4;10;0.836764;0.218711
7;4;8;0.799573;0.339391
7;4;9;0.740639;0.215377
7;4;7;0.866625;0.170442
7;4;10;0.769846;0.189919
7;4;7;0.739757;0.215466
7;4;10;0.742627;0.26854
7;4;8;0.834908;0.18733
7;4;8;0.805731;0.275983
7;4;7;0.761802;0.216081
7;4;8;0.745861;0.212199
7;4;11;0.796927;0.201106
7;4;9;0.795565;0.145661
7;4;9;0.748061;0.249479
7;4;12;0.713255;0.185069
7;4;8;0.777588;0.249992
7;4;9;0.885818;0.236778
7;4;11;0.769689;0.245156
7;4;9;0.734953;0.310769
7;4;10;0.762668;0.151458
7;4;9;0.784115;0.219356
7;4;10;0.796087;0.220834
7;4;7;0.796532;0.187335
7;4;6;0.807195;0.194634
7;4;10;0.750405;0.297337
7;4;10;0.73314;0.192343
7;4;11;0.760032;0.224572
7;4;8;0.827806;0.233072
7;4;9;0.771212;0.235425
7;4;9;0.80433;0.102784
7;4;12;0.780711;0.212351
7;4;8;0.724241;0.17755
7;4;8;0.779391;0.158556
7;4;7;0.760797;0.136375
7;4;7;0.73122;0.226127
7;4;9;0.748477;0.265776
7;4;8;0.806781;0.203891
7;4;9;0.780772;0.299875
7;4;12;0.821432;0.244444
7;4;8;0.74522;0.213288
7;4;12;0.759771;0.17341
7;4;9;0.789811;0.274653
7;4;8;0.842957;0.228051
7;4;6;0.831576;0.257399
7;4;11;0.837557;0.175947
7;4;7;0.759499;0.123169
7;4;7;0.863747;0.154399
7;4;7;0.717229;0.179479
7;4;7;0.820305;0.170905
7;4;13;0.72448;0.213302
7;4;7;0.745054;0.26957
7;4;10;0.741682;0.251896
7;4;14;0.793236;0.221316
7;4;10;0.749917;0.300631
7;4;11;0.753152;0.252017
7;4;8;0.737499;0.187265
7;4;11;0.805497;0.1822
7;4;6;0.864679;0.291434
7;4;9;0.692849;0.247355
7;4;10;0.747761;0.269327
7;4;8;0.791237;0.292678
7;4;12;0.872806;0.259893
7;4;6;0.872753;0.278286
7;4;8;0.807822;0.229454
7;4;9;0.685105;0.239488
7;4;10;0.729217;0.274084
7;4;8;0.713731;0.21369
7;4;7;0.790292;0.284342
7;4;13;0.747601;0.204587
7;4;8;0.708309;0.135588
7;4;8;0.777962;0.230314
7;4;7;0.729677;0.250648
7;4;14;0.751675;0.300096
7;4;10;0.767534;0.205277
7;4;7;0.707621;0.208605
7;4;12;0.773454;0.203702
7;4;8;0.75446;0.235824
7;4;10;0.679031;0.240369
7;4;9;0.839965;0.197554
7;4;9;0.714258;0.221657
7;4;14;0.726359;0.211514
7;4;8;0.734328;0.256637
7;4;11;0.76031;0.250374
7;4;12;0.750574;0.235767
7;4;8;0.791177;0.239317
7;4;8;0.791139;0.297396
7;4;10;0.741991;0.240476
7;4;8;0.75518;0.226775
7;4;10;0.764261;0.17436
7;4;9;0.825317;0.247384
7;4;10;0.790813;0.243933
7;4;12;0.7616;0.247006
7;4;9;0.82336;0.267646
7;4;10;0.780711;0.278899
7;4;10;0.827873;0.251202
7;4;11;0.703742;0.30381
7;4;8;0.79978;0.261005
7;4;8;0.812449;0.267686
7;4;8;0.787264;0.288932
7;4;10;0.740033;0.316165
7;4;7;0.817737;0.256628
7;4;10;0.820158;0.155728
7;4;11;0.751352;0.274422
7;4;10;0.7659;0.187142
7;4;12;0.674981;0.211112
7;4;9;0.757392;0.216223
7;4;10;0.720334;0.201121
7;4;10;0.792926;0.284953
7;4;10;0.717244;0.252622
7;4;12;0.69329;0.215617
7;4;9;0.787143;0.276071
7;4;11;0.748987;0.252227
7;4;6;0.71344;0.190311
7;4;10;0.768737;0.17885
7;4;7;0.763324;0.269638
7;4;10;0.753462;0.230034
7;4;9;0.74541;0.292664
7;4;9;0.766658;0.208304
7;4;14;0.731695;0.235346
7;4;8;0.694365;0.203395
7;4;11;0.756287;0.318356
7;4;12;0.778221;0.233495
7;4;7;0.774947;0.262157
7;4;8;0.783342;0.213303
7;4;11;0.788208;0.228827
7;4;11;0.732889;0.312376
7;4;11;0.742766;0.249424
7;4;8;0.803028;0.29931
7;4;9;0.695552;0.223906
7;4;6;0.790305;0.259587
7;4;8;0.782114;0.304154
7;4;10;0.682474;0.278363
7;4;9;0.823118;0.30117
7;4;11;0.789903;0.191276
7;4;9;0.781273;0.240503
7;4;10;0.795445;0.235747
7;4;12;0.829073;0.241568
7;4;6;0.711225;0.230287
7;4;10;0.731606;0.213198
7;4;8;0.705054;0.21986
7;4;9;0.69217;0.272794
7;4;12;0.70946;0.30545
7;4;7;0.693639;0.25304
7;4;6;0.781184;0.240863
7;4;11;0.754288;0.202906
7;4;10;0.755779;0.200003
7;4;9;0.86317;0.228694
7;4;12;0.789202;0.262298
7;4;7;0.783427;0.174038
7;4;10;0.780665;0.31305
7;4;10;0.751885;0.25116
7;4;8;0.776479;0.231851
7;4;10;0.78169;0.215021
7;4;8;0.784565;0.285572
7;4;4;0.775485;0.22854
7;4;11;0.698333;0.17891
7;4;10;0.784698;0.198921
7;4;8;0.731796;0.187665
7;4;10;0.71216;0.132536
7;4;8;0.771527;0.26133
7;4;11;0.705401;0.213925
7;4;9;0.728693;0.228067
7;4;14;0.761513;0.297795
7;4;9;0.725079;0.227328
7;4;8;0.739531;0.23519
7;4;7;0.796902;0.302784
7;4;8;0.798481;0.215054
7;4;8;0.820965;0.231896
7;4;9;0.731027;0.219985
7;4;6;0.744232;0.26112
7;4;10;0.734334;0.229982
7;4;12;0.780122;0.201104
7;4;11;0.764503;0.240182
7;4;10;0.790204;0.347049
7;4;7;0.736284;0.167137
7;4;7;0.767617;0.277217
7;4;14;0.698648;0.226181
7;4;8;0.764368;0.189673
7;4;6;0.748491;0.248162
7;4;8;0.721894;0.312671
7;4;9;0.783514;0.218601
7;4;11;0.794302;0.20764
7;4;8;0.758428;0.220283
7;4;8;0.774892;0.191603
7;4;9;0.717577;0.188775
7;4;6;0.825151;0.268703
7;4;8;0.76793;0.242939
7;4;9;0.699575;0.243239
7;4;10;0.747761;0.24862
7;4;8;0.848988;0.249169
7;4;9;0.75772;0.207934
7;4;10;0.86844;0.22719
7;4;6;0.718047;0.206689
7;4;12;0.793068;0.248153
7;4;8;0.79612;0.219766
7;4;10;0.775702;0.241734
7;4;8;0.772788;0.226941
7;4;12;0.772499;0.283848
7;4;12;0.69653;0.242981
7;4;12;0.82033;0.210708
7;4;11;0.713608;0.236503
7;4;8;0.711207;0.16265
7;4;9;0.778876;0.198993
7;4;9;0.771659;0.243553
7;4;12;0.783701;0.295521
7;4;7;0.809735;0.213066
7;4;9;0.739674;0.276562
7;4;10;0.738432;0.196327
7;4;6;0.857831;0.233659
7;4;10;0.73485;0.203875
7;4;11;0.735691;0.18674
7;4;8;0.790707;0.242172
7;4;7;0.755563;0.256095
7;4;9;0.781001;0.250536
7;4;13;0.789973;0.259001
7;4;8;0.798387;0.225398
7;4;13;0.747951;0.205784
7;4;8;0.839542;0.293835
7;4;7;0.828104;0.284163
7;4;9;0.879022;0.206615
7;4;8;0.798153;0.185182
7;4;9;0.822888;0.248993
7;4;7;0.793131;0.133212
7;4;13;0.799134;0.251575
7;4;8;0.81439;0.249473
7;4;8;0.828029;0.221357
7;4;10;0.703209;0.223914
7;4;6;0.755492;0.195614
7;4;9;0.803582;0.231103
7;4;11;0.723378;0.204122
7;4;8;0.726141;0.183601
7;4;9;0.750726;0.180583
7;4;10;0.753026;0.321153
7;4;9;0.73804;0.206528
7;4;9;0.762713;0.24563
7;4;9;0.723338;0.268926
7;4;11;0.835622;0.204738
7;4;11;0.737378;0.185393
7;4;8;0.773477;0.178231
7;4;8;0.798975;0.290922
7;4;10;0.747;0.130911
7;4;8;0.802569;0.242636
7;4;12;0.786108;0.283607
7;4;11;0.714019;0.185999
7;4;10;0.731693;0.238248
7;4;7;0.815826;0.272012
7;4;11;0.76932;0.239872
7;4;11;0.765581;0.198262
7;4;12;0.811152;0.248198
7;4;9;0.788836;0.252449
7;4;6;0.792128;0.202808
7;4;7;0.801748;0.296263
7;4;10;0.764716;0.257413
7;4;8;0.825855;0.24614
7;4;11;0.82248;0.185257
7;4;11;0.755757;0.282229
7;4;12;0.76886;0.24639
7;4;9;0.828057;0.195512
7;4;9;0.75745;0.314501
7;4;10;0.775165;0.22225
7;4;9;0.726161;0.24826
7;4;11;0.784895;0.26138
7;4;9;0.788724;0.253175
7;4;11;0.799903;0.111073
7;4;9;0.699949;0.179671
7;4;10;0.801892;0.261506
7;4;9;0.674909;0.248551
7;4;8;0.763352;0.247723
7;4;9;0.765591;0.299519
7;4;13;0.801106;0.232623
7;4;14;0.705428;0.245601
7;4;12;0.76532;0.220626
7;4;8;0.800065;0.25796
7;4;7;0.829873;0.283178
7;4;10;0.71698;0.177612
7;4;9;0.765593;0.212834
7;4;10;0.774036;0.247169
7;4;13;0.797474;0.29345
7;4;9;0.717538;0.195995
7;4;6;0.770073;0.227181
7;4;11;0.785948;0.207206
7;4;11;0.79541;0.231703
7;4;8;0.817783;0.262116
7;4;9;0.715817;0.213614
7;4;9;0.805188;0.24542
7;4;10;0.766723;0.247361
7;4;10;0.799289;0.212441
7;4;11;0.694662;0.263564
7;4;10;0.77193;0.201323
7;4;10;0.740283;0.207769
7;4;9;0.749404;0.225389
7;4;8;0.804748;0.172633
7;4;6;0.747801;0.146784
7;4;9;0.719892;0.241033
7;4;10;0.781246;0.238424
7;4;9;0.780321;0.240099
7;4;7;0.727974;0.234356
7;4;10;0.67972;0.284681
7;4;8;0.641491;0.248331
7;4;11;0.740076;0.179031
7;4;11;0.732256;0.221559
7;4;8;0.848067;0.258723
7;4;8;0.822333;0.250196
7;4;5;0.789422;0.16734
7;4;8;0.811388;0.201208
7;4;8;0.772879;0.234659
7;4;9;0.783175;0.214459
7;4;6;0.819062;0.234252
7;4;7;0.779771;0.306577
7;4;14;0.698468;0.192422
7;4;8;0.852429;0.212509
7;4;10;0.843812;0.274439
7;4;9;0.726266;0.240827
7;4;10;0.748292;0.213753
7;4;9;0.876709;0.263327
7;4;10;0.815882;0.22306
7;4;7;0.759931;0.201382
7;4;12;0.763632;0.230145
7;4;9;0.79138;0.227893
7;4;8;0.790433;0.21844
7;4;6;0.778879;0.27338
7;4;9;0.726205;0.254122
7;4;8;0.789114;0.177932
7;4;8;0.786445;0.222144
7;4;8;0.76673;0.197048
7;4;9;0.784034;0.278944
7;4;10;0.781152;0.152066
7;4;7;0.809844;0.302285
7;4;8;0.782919;0.211199
7;4;7;0.762217;0.265919
7;4;10;0.732696;0.240325
7;4;9;0.723078;0.25526
7;4;8;0.743452;0.300822
7;4;7;0.852487;0.278907
7;4;12;0.758119;0.207811
7;4;11;0.766106;0.224636
7;4;10;0.770912;0.279261
7;4;11;0.735041;0.178876
7;4;12;0.787776;0.296631
7;4;9;0.723829;0.204423
7;4;8;0.743772;0.264489
7;4;9;0.884431;0.194569
7;4;6;0.715521;0.254058
7;4;11;0.78029;0.204377
7;4;7;0.819978;0.252821
7;4;10;0.753117;0.256746
7;4;8;0.686778;0.225698
7;4;8;0.800652;0.216079
7;4;9;0.739596;0.139312
7;4;11;0.757599;0.258647
7;4;9;0.798599;0.282819
7;4;11;0.822538;0.297917
7;4;9;0.820737;0.294307
7;4;9;0.689831;0.229669
7;4;10;0.72212;0.238521
7;4;8;0.787467;0.105651
7;4;7;0.783462;0.239052
7;4;10;0.818192;0.170866
7;4;8;0.70806;0.135628
7;4;11;0.751212;0.228665
7;4;12;0.789515;0.264724
7;4;8;0.777409;0.149984
7;4;9;0.782141;0.220235
7;4;7;0.768842;0.147131
7;4;10;0.729097;0.25284
7;4;9;0.790399;0.273704
7;4;9;0.847264;0.215282
7;4;12;0.771421;0.294724
7;4;8;0.760111;0.239326
7;4;8;0.790105;0.280978
7;4;10;0.782217;0.242766
7;4;7;0.749761;0.207249
7;4;8;0.701595;0.229931
7;4;6;0.79963;0.2202
7;4;9;0.808045;0.281495
7;4;10;0.734249;0.207352
7;4;9;0.773385;0.206779
7;4;8;0.8179;0.198261
7;4;6;0.797369;0.212359
7;4;8;0.736433;0.243461
7;4;5;0.759502;0.206737
7;4;8;0.705972;0.180883
7;4;6;0.773402;0.265353
7;4;11;0.75873;0.165316
7;4;12;0.758899;0.232133
7;4;12;0.788708;0.257944
7;4;11;0.781351;0.282869
7;4;13;0.766125;0.203717
7;4;11;0.759733;0.180442
7;4;7;0.766665;0.216627
7;4;9;0.795061;0.213146
7;4;8;0.819636;0.232255
7;4;9;0.759805;0.241068
7;4;11;0.740175;0.276887
7;4;8;0.807125;0.228742
7;4;9;0.802878;0.305215
7;4;10;0.739903;0.160333
7;4;8;0.773765;0.246296
7;4;9;0.815858;0.272135
7;4;10;0.758217;0.186775
7;4;11;0.766634;0.226923
7;4;7;0.851484;0.254612
7;4;8;0.784198;0.236093
7;4;11;0.875832;0.138254
7;4;7;0.724908;0.26993
7;4;6;0.853733;0.219068
7;4;8;0.854818;0.125082
7;4;9;0.766793;0.244716
7;4;12;0.74162;0.225496
